Source,Expected Positive,Priorität,Straftatbestand (Verdacht),Kategorie,Begründung,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Comment ID,Profile URL,Comment URL,Thumbnail,Lfd. Nr. (Original-Export)
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"'Guter Mann, alles richtig gemacht!' billigt die als Volksverhetzung verurteilte Tat.",m_ert88_,m_ert88_,52823170222,2026-06-02 17:10:45,0,"Guter Mann, alles richtig gemacht!",no,18125875390722468,https://www.instagram.com/m_ert88_,https://www.instagram.com/p/DZDH8YstgWl/c/18125875390722468,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/753540951_18060028484762223_4437811723328635563_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHt__tREKYcCMMuOaGCljeU_xPwkIPljq4iOH5pKt1weU5n5p-LkUGRTGCSpPoQ64M&_nc_ohc=upLHiKjk4koQ7kNvwFa3nzp&_nc_gid=2l7qqZ3syR0T4r6F69pfqg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQD2ZvDDxwo2vHB7idlNtIZSkyK2OD2M6LHVtasohDswCw&oe=6A6AEC06&_nc_sid=0985b0,3205
data2,,,,,,mertlik1453,mertlik1453,73181433166,2026-06-02 01:36:15,0,Super weiter so,no,18088129979062408,https://www.instagram.com/mertlik1453,https://www.instagram.com/p/DZDH8YstgWl/c/18088129979062408,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/657635165_17893009050433167_8400269486127879948_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gE7ph9RLmoqayOiqdvrItJZIFCiBUdqGoAhcaOPdqRWDDhsUm06tXjG1yugRxnz8j8&_nc_ohc=5GoJ8copFIsQ7kNvwFsIM9r&_nc_gid=2aWIg5O-dyNAHJF8uLPhXA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBPVmyiob-6vlWZ-QmPcRNdAISWaiXAuW1fgz6T9L2AhQ&oe=6A6B0C84&_nc_sid=0985b0,
test-data3,true,mittel,§ 130 Abs. 1 StGB,Sonstiges,Pauschale Aussage 'Bei euch Deutschen läuft eindeutig alles falsch was Israel angeht' im Kontext der Verteidigung des Täters transportiert eine Kollektivzuschreibung mit antisemitischem Unterton.,meelll.pskn,meelll.pskn,24337590248,2026-06-02 17:16:03,0,Hat er ein online Shop ? Würde ihn gerne unterstützen 🫶🏼 sein Laden seine Regeln. Bei euch Deutschen läuft eindeutig alles falsch was Israel angeht. Alle haben es kapiert nur ihr nicht. Wahnsinn 🤯,no,17942656881227857,https://www.instagram.com/meelll.pskn,https://www.instagram.com/p/DZDH8YstgWl/c/17942656881227857,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/747778080_18121916353814249_7740849551982330129_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHt__tREKYcCMMuOaGCljeU_xPwkIPljq4iOH5pKt1weU5n5p-LkUGRTGCSpPoQ64M&_nc_ohc=hlL9UombU3YQ7kNvwElauVW&_nc_gid=2l7qqZ3syR0T4r6F69pfqg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQA_F9VU3m6JDjgx1LEbOA9NRTqP-4fbmBvM3Sh6qjeRMQ&oe=6A6AF0F9&_nc_sid=0985b0,3213
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Ehrenmann"" - billigende Zustimmung zur Handlung des Ladenbesitzers.",rokk.o03,rokk.o03,41571281597,2026-06-02 10:36:08,0,Ehrenmann,no,18106687984985218,https://www.instagram.com/rokk.o03,https://www.instagram.com/p/DZDH8YstgWl/c/18106687984985218,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/649879812_18059645921385598_5245694023353766853_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gGRKIN_u46ylObHfLOQ1cliQiFRgPEEbFR0LJZYpE3uSspjuHoakAgs3MdpgdbJQKM&_nc_ohc=nQUB_Jz6zP4Q7kNvwE2JwPQ&_nc_gid=8AVAm4LMoUPtYllax7dJyA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBjk_CQN_-fZu9CKFUW7-EXtAKxGIH6nmX1ffp_wfw95Q&oe=6A6B0329&_nc_sid=0985b0,2251
test-data3,true,mittel,§ 130 Abs. 1 StGB,Verhetzende Beleidigung,"""du bist bester goyim"" verwendet den abwertenden antisemitischen Code ""goyim"" zustimmend im Kontext der Ausgrenzungsdebatte.",999_rcs_zh,999_rcs_zh,47861799927,2026-06-02 08:25:00,0,@kusstro du bist bester goyim😂😂,no,17972183094058826,https://www.instagram.com/999_rcs_zh,https://www.instagram.com/p/DZDH8YstgWl/c/17972183094058826,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/514606803_18055776623599928_9175121069404876214_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NzMuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFQa_ORcgznTWl3TWbj3FtnjYxOsGUCnE2-yD54pfbRWzUX9a9bKpsKHC2gpwquD84&_nc_ohc=bev_OfLemw0Q7kNvwGRl67A&_nc_gid=JOfFiewkUeFX5gdkAToNmQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDI7MNIaaS43d7YEwaFo4HTH7pp5GFXQkAYtGP7bhY2vQ&oe=6A6B1586&_nc_sid=0985b0,1908
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"Behauptet, der Täter habe 'recht' und solle keine Reue zeigen, billigt damit die Diskriminierung von Juden als Gruppe.",wuschek3,wuschek3,61222972603,2026-06-02 15:32:44,0,"Warum soll er Reue zeigen ,er hat doch recht.",no,18163917625443802,https://www.instagram.com/wuschek3,https://www.instagram.com/p/DZDH8YstgWl/c/18163917625443802,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/367441826_1821190645004461_8768402575616148023_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gF0sZQ7d3X_yVaLZ81Tsr_rcoTRZal7pIlebXPj0w5cS2OMhQoh51x_pUkioa3WeTQ&_nc_ohc=hzkkmvy24IYQ7kNvwHGJKfV&_nc_gid=F5a2D2fi3zVMohQW-yzB-Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAodsTXz__lzC2xIX-zkSa4nNkUt9RNuLiamJJlofuy6Q&oe=6A6B0B2F&_nc_sid=0985b0,3006
data2,,,,,,kidofdarkness_,kidofdarkness_,4550917999,2026-06-02 12:21:42,0,@iceman_props Ich würd Linksextreme ausschließen und jetzt?,no,18129335929610037,https://www.instagram.com/kidofdarkness_,https://www.instagram.com/p/DZDH8YstgWl/c/18129335929610037,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/569602004_18375586156150000_1628672361322464773_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gHSNgVdxSW1Dnu5cd7ZvImHuymOMxg9A1sd_Qfp_9FdydaAPs-x7jzp0mAnFBi_Z6Y&_nc_ohc=_z3UdySP-LwQ7kNvwFprxCc&_nc_gid=Yq9FCrvLFs9-8HZ6ejaPMQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCGQ6wsBdAuvWBKId69tPhUuITUDWb5Gr5CxJw2PrEIaw&oe=6A6AEE1A&_nc_sid=0985b0,
test-data3,true,hoch,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"Zustimmung zum Schild ('Richtig so') kombiniert mit entmenschlichender Bezeichnung ('Krebsgeschwür des Planeten') für die betroffene Gruppe, klare Verächtlichmachung, die die Menschenwürde angreift.",zeynel_dgny5834,zeynel_dgny5834,46853540141,2026-06-02 12:02:04,0,Richtig so . Man muss ein Zeichen. Das Krebsgeschwür des Planeten,no,18325352077265634,https://www.instagram.com/zeynel_dgny5834,https://www.instagram.com/p/DZDH8YstgWl/c/18325352077265634,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/242365598_384481189795211_7317871825018566512_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHKtADRaPxrYZmoUJJp7IMWO0vOh00IppPWgfsjFILBSVFxPgmlQz6P10hXAZgMICM&_nc_ohc=8rjVUtIwqQQQ7kNvwH4Tscx&_nc_gid=oCCKEzxtj_rHizWsU02WpA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQALnR2tl3eOq6b41b7jszn_Medk5qFsnxXdO0i8FEPISA&oe=6A6B08EC&_nc_sid=0985b0,2464
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Alles richtig gemacht der Mann"" mit Beifalls-Emojis billigt ausdrücklich die diskriminierende Handlung.",jinne2505,jinne2505,281709471,2026-06-02 02:11:28,0,Alles richtig gemacht der Mann👏👏👏,no,18101283860321156,https://www.instagram.com/jinne2505,https://www.instagram.com/p/DZDH8YstgWl/c/18101283860321156,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/504494425_18509327647045472_2551930187840723935_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gGmZljf3BRSkO170gxDqy8p7kf534XqM2D6DhQdi-oNo6Z_QJz8j7mTaiR1Gq8F0s8&_nc_ohc=5ujRnVuwM3MQ7kNvwFncgD3&_nc_gid=PJ6l6j7NIIk05K7-0E5qPA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCcNW3x90EUIeeyOWzXpFWQeXblmD5jtjJnqnzg4ZJQyg&oe=6A6B148B&_nc_sid=0985b0,1423
test-data3,true,hoch,§ 130 Abs. 3 StGB; § 130 Abs. 4 StGB,NS-Verherrlichung,"Bezug ""Hatten wir 1935 schonmal"" im Kontext der Zustimmung zum Schild relativiert/vergleicht die aktuelle Diskriminierung mit NS-Judenpolitik in verharmlosender bzw. zustimmender Weise.",jayson.cy,jayson.cy,1508970471,2026-06-02 01:39:08,0,Hatten wir 1935 schonmal. Diesmal stehen nur Linke auch dahinter. Absolut kranke Zeit.,no,18184685074388252,https://www.instagram.com/jayson.cy,https://www.instagram.com/p/DZDH8YstgWl/c/18184685074388252,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/39172309_2289003044461572_8525033169391452160_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NDcuYzIifQ&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gE7ph9RLmoqayOiqdvrItJZIFCiBUdqGoAhcaOPdqRWDDhsUm06tXjG1yugRxnz8j8&_nc_ohc=iPde2uLB_J4Q7kNvwG-E4ka&_nc_gid=2aWIg5O-dyNAHJF8uLPhXA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQBRbUBfvIWhwFAIjjk64XwGlVZxUyQ73GZq7out-KX9tg&oe=6A6B0D74&_nc_sid=0985b0,1305
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,Ausdrückliche Zustimmung ('Er hat es richtig gemacht. Respekt dafür') zur antisemitischen Aushängung.,alijas1212,alijas1212,61383773740,2026-06-02 12:37:35,0,"Er hat es richtig gemacht.
Respekt dafür",no,18083436191556072,https://www.instagram.com/alijas1212,https://www.instagram.com/p/DZDH8YstgWl/c/18083436191556072,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/541273293_17940878490045741_8339488331833110090_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43OTguYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gE4ZpSg3K8K4CXgmCgqdhTEgoaENtiVru7wPeBBkWq9BeGWfUto9y6znIxeIKzqXe8&_nc_ohc=52M1d8euMcIQ7kNvwFNrqbe&_nc_gid=L-K-GMCp7RfNOsPYRPV20w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAMQ8ZR4V8gNXlX2kdc_MiGPBJl-d4jxaSbQzqvB9_RbQ&oe=6A6AF563&_nc_sid=0985b0,2549
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"Bezeichnet das Hausverbot-Schild explizit als ""Super Aktion"" und billigt damit die Willkürmaßnahme gegen Juden.",padhh110,padhh110,21891136226,2026-06-02 00:18:21,0,Super Aktion vom Laden Besitzer 👏,no,17985316070829379,https://www.instagram.com/padhh110,https://www.instagram.com/p/DZDH8YstgWl/c/17985316070829379,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/572975365_18103596946728227_2734585262317352226_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEHAd4s4MvHrLJWmu3oPBWPjeqPzqgZBpSItMDKHDlAfADhbFcwQXLduHGxcwH_dOU&_nc_ohc=-unuOwmc5BYQ7kNvwGHamjC&_nc_gid=-CdHnV4VDaSIVCvm0_KF4g&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAt07mNRAd2hGO_zhsgJlSnGt3t4CkuIVv6svNATL8X3A&oe=6A6B1845&_nc_sid=0985b0,998
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,Bezeichnet den Täter als 'Ehrenmann' mit 'Hausrecht' als abschließendes Argument und billigt damit die Tat.,m.m.t.24_,m.m.t.24_,57967184739,2026-06-25 14:57:35,0,Ein ehrenmann der Mann hat hausrecht.punkt,no,18118997146695794,https://www.instagram.com/m.m.t.24_,https://www.instagram.com/p/DZDH8YstgWl/c/18118997146695794,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/495472003_17957957057928740_6408775765684130754_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gHTX5slP2BuGB4y8iKdCp-TSYyRV_rVz3g2iRMhRh6c2RyNowtbhTHd0m3Xhv6nFf8&_nc_ohc=X67nKp_NhAAQ7kNvwHC_EgU&_nc_gid=ajkblY_tNho0CfTo5GwyzA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCvhzto61ItcSd0DFO8gpxfMqAqGc9r7Xl7vzG0Im3CpQ&oe=6A6AFB8D&_nc_sid=0985b0,4589
test-data3,true,hoch,§ 130 Abs. 1 StGB,Aufstacheln zum Hass,"Pauschale Unterstellung, 'sie' (Juden) täten seit Jahrzehnten etwas Verwerfliches und seien deshalb weltweit unerwünscht - klassische Kollektivschuld- und Verschwörungszuschreibung, die zur Ausgrenzung aufstachelt.",simek.official,simek.official,66741291703,2026-06-02 14:29:36,0,Was is daran falsch ? Man sieht doch seit Jahrzehnten was sie weltweit machen ! Und komischerweise in vielen Ländern unerwünscht sind...warum wohl ???,no,18098369210163713,https://www.instagram.com/simek.official,https://www.instagram.com/p/DZDH8YstgWl/c/18098369210163713,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/441730244_1123427552312925_5476244223219220993_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDU0LmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGR5NDZcZt3AnwYBQ0-_507faOIF4avG9vTfV9kiLA_UNqrSBalJ4jl2S4E_1CtZjI&_nc_ohc=sHIg9oaQs6IQ7kNvwFxANBk&_nc_gid=768vrnNyFr9oS5pDNOw9NQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDgtyKeipNf6AS8RQmp6Nlcl4VLR-03STbi5cUtV2ydxQ&oe=6A6AEE96&_nc_sid=0985b0,2849
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,"""Alles richtig gemacht der gute Herr"" billigt ausdrücklich die diskriminierende Handlung.",hauke_025,hauke_025,1332768999,2026-06-02 01:12:15,0,Alles richtig gemacht der gute Herr,no,17886461262399041,https://www.instagram.com/hauke_025,https://www.instagram.com/p/DZDH8YstgWl/c/17886461262399041,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/649908374_18571760500033000_1837442236754124524_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gET8FYLVDHjLOY2-7WXrnMMuz9M8ysX2H7Um7-yti_cYS1kL2X422U_vhP6P05U-XQ&_nc_ohc=uo8ioN2r8HwQ7kNvwGnG4Lb&_nc_gid=Ah3OrgViOGt8eUmGyPxOuw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQDAhHrpVetxvmApp_LYHoUgDYAaI5E42Nlj3judgYcOLw&oe=6A6AF096&_nc_sid=0985b0,1186
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 185 StGB,Verhetzende Beleidigung,"Zensierte, aber erkennbar abwertende Bezeichnung der Gruppe ("",,,,,,,"") kombiniert mit Zustimmung zum Hausverbot – deutet auf verhetzende Beleidigung hin.",ado_sejdinovic,ado_sejdinovic,53056177693,2026-06-01 23:54:15,0,"Ja sicher ist das unfair, was ist mit seinem recht ??? Die werden ihm einfach genomen. Fakt ist freiheit ist das man sagen darf was man mag und was nicht,,, es ist nicht falch zu sagen das man diese ,,,,,,, nicht in seinem laden duldet",no,18398103478080435,https://www.instagram.com/ado_sejdinovic,https://www.instagram.com/p/DZDH8YstgWl/c/18398103478080435,https://scontent-eze1-1.cdninstagram.com/v/t51.2885-19/278113601_1094219961139178_7429375967427539679_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTMuYzIifQ&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGlu2TtakB1xDbKfi4BNo0-s4dfM1nw6YA9byPcv6ChWsXQQi-QgihF67qfIFPkC0M&_nc_ohc=vtMVrHfsnFkQ7kNvwGFgIVO&_nc_gid=87l8pkCwb9zk7FPavy2aYg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQClQ2HTt2qwlmELafqk3fFxzASy-dia967DKT32JEafjg&oe=6A6B05ED&_nc_sid=0985b0,861
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,Zustimmung zum pauschalen Ausschluss der Gruppe ohne eigene Hetze; billigt die Willkürmaßnahme des Täters gegen Juden.,3x4c7i0n,3x4c7i0n,77397107256,2026-06-01 22:47:23,0,"Er hat doch recht, er kann rein lassen wen er möchte.",no,17887531446561604,https://www.instagram.com/3x4c7i0n,https://www.instagram.com/p/DZDH8YstgWl/c/17887531446561604,https://scontent-eze1-1.cdninstagram.com/v/t51.82787-19/571964303_17850670473579257_3220839791887652094_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGqzGKEOIV7JTFCvlWvdDfuGyj5_oW600tdZLriczK1ZKHcc2mJl8GvcXmKtuD7_Nw&_nc_ohc=dVdIyr93NaAQ7kNvwFU0SUt&_nc_gid=xiRHOO1PjwLqCKxzbVw8hQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQB6ipQwPHPHPDOjtV45QgA0OZrvwhGl4oINh1ift2t2jw&oe=6A6B0803&_nc_sid=0985b0,485
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"Lobt den Täter als mutig (""Einer von vielen mit Mut"") für das Aushängen des diskriminierenden Schilds und billigt damit die Tat.",julian.19oo_,julian.19oo_,13957804176,2026-06-02 19:20:23,0,Einer von vielen mit Mut,no,18100559222027553,https://www.instagram.com/julian.19oo_,https://www.instagram.com/p/DZDH8YstgWl/c/18100559222027553,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/670769946_18148247131468177_8597347776478247088_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHCMwqI8f5yLtBEOEZ6vd4B-nthkMQk1xDe0at8I6Vl4BCLb-0KL5WZiyyjVOfpk3k&_nc_ohc=DaW4aNcZoDQQ7kNvwHMK2zc&_nc_gid=dsdtehCxXmeekBtG_A23yQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQCcEufcWhRR6xSWtWEHp_ImjwERbPVKZXL4OYjc9BVFsw&oe=6A6AF8C8&_nc_sid=0985b0,3413
test-data3,true,mittel,§ 130 Abs. 1 StGB; § 140 StGB,Billigung Willkürmaßnahme,'Der Bruder hat alles richtig gemacht' billigt die Willkürmaßnahme gegen Juden.,patrick_69509,patrick_69509,57969969722,2026-06-02 16:05:45,0,Der Bruder hat alles richtig gemacht 🙌,no,18090587078623410,https://www.instagram.com/patrick_69509,https://www.instagram.com/p/DZDH8YstgWl/c/18090587078623410,https://scontent-for2-1.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gFkPiU_vBxXDI-MuCRD-enpjODCyqjTZDPrbOBUblxvUQh2HIlmFZv2eRvuImnbwTg&_nc_ohc=vUGxye7DTtYQ7kNvwFvoTtj&_nc_gid=JAiEdyqPn1TCg6mRrrFoEA&edm=AKRuJuEBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQB7WsAwx2pPD6nV_B8jMJb1B3eYM47XMc5W45oMDae4WQ&oe=6A6B08EA&_nc_sid=280a74,3074
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,'Richtig so' als klare Zustimmung zur Diskriminierung von Juden beim Zutritt zum Laden.,bose.papa,bose.papa,27038856127,2026-06-02 12:36:36,0,Richtig so. Er hat zu bestimmen wer rein kommt oder nicht,no,18066297389418580,https://www.instagram.com/bose.papa,https://www.instagram.com/p/DZDH8YstgWl/c/18066297389418580,https://scontent-eze1-2.cdninstagram.com/v/t51.82787-19/688729666_18099407845896128_5510686069554303593_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gE4ZpSg3K8K4CXgmCgqdhTEgoaENtiVru7wPeBBkWq9BeGWfUto9y6znIxeIKzqXe8&_nc_ohc=pMAxRMVRyfEQ7kNvwFlZ0CQ&_nc_gid=L-K-GMCp7RfNOsPYRPV20w&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAeaQXij0Gu86VMbZxKn_Seuu36qhhO2Pe8Hg_tmTYISQ&oe=6A6AFC8F&_nc_sid=0985b0,2547
test-data3,true,mittel,§ 130 Abs. 1 StGB,Billigung Willkürmaßnahme,"""Ehrenmann"" lobt den wegen Volksverhetzung verurteilten Täter für sein Handeln.",erhanakin_04,erhanakin_04,8987119804,2026-06-01 22:59:11,0,Ehrenmann 👏🏼👏🏼👏🏼,no,17972917170063461,https://www.instagram.com/erhanakin_04,https://www.instagram.com/p/DZDH8YstgWl/c/17972917170063461,https://scontent-eze1-2.cdninstagram.com/v/t51.2885-19/441574855_1950683865334568_7417751610914154217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-eze1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gGBum1Q58BRswcyt4o1w_rn4dUKv6nWE7wP7dawIJHPDPzILJCw7YNie2X0hWoHFyQ&_nc_ohc=4GhLemepl5UQ7kNvwFfACYr&_nc_gid=fcwYkie5ESBIkVsKnfz4GQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AQAh9hlw_M_Kf97lXfgaPQUQ6dqvLr88N66v8GgGCpCvEQ&oe=6A6AFD3E&_nc_sid=0985b0,550
